13 Nov 2022 14:30:34,51.7888374328,933.4120483398,31.5708103179,-28.3186588287
13 Nov 2022 14:30:34,51.7888374328,933.4120483398,31.5708103179,-28.3186588287
13 Nov 2022 14:30:35,51.7888374328,933.4120483398,31.5708103179,-28.3186588287
13 Nov 2022 14:30:36,51.8485145568,933.4132690429,31.5763168334,-27.1837005615
13 Nov 2022 14:30:37,51.8485145568,933.4132690429,31.5763168334,-27.1837005615
13 Nov 2022 14:30:38,51.8485145568,933.4132690429,31.5763168334,-27.1837005615
13 Nov 2022 14:30:39,51.8485145568,933.4132690429,31.5763168334,-27.1837005615
13 Nov 2022 14:30:40,51.8485145568,933.4132690429,31.5763168334,-27.1837005615
13 Nov 2022 14:30:41,51.8485145568,933.4132690429,31.5763168334,-27.1837005615
13 Nov 2022 14:30:42,51.8485145568,933.4132690429,31.5763168334,-27.1837005615
13 Nov 2022 14:30:43,51.8485145568,933.4132690429,31.5763168334,-27.1837005615
13 Nov 2022 14:30:44,51.8485145568,933.4132690429,31.5763168334,-27.1837005615
13 Nov 2022 14:30:45,51.8485145568,933.4132690429,31.5763168334,-27.1837005615
13 Nov 2022 14:30:46,51.8485145568,933.4132690429,31.5763168334,-27.1837005615
13 Nov 2022 14:30:47,51.8485145568,933.4132690429,31.5763168334,-27.1837005615
13 Nov 2022 14:30:48,51.8485145568,933.4132690429,31.5763168334,-27.1837005615
13 Nov 2022 14:30:49,51.8485145568,933.4132690429,31.5763168334,-27.1837005615
13 Nov 2022 14:30:50,51.8485145568,933.4132690429,31.5763168334,-27.1837005615
13 Nov 2022 14:30:51,51.9264564514,933.4093627929,31.5931282043,-25.6198635101
13 Nov 2022 14:30:52,51.9264564514,933.4093627929,31.5931282043,-25.6198635101
13 Nov 2022 14:30:53,51.9264564514,933.4093627929,31.5931282043,-25.6198635101
13 Nov 2022 14:30:54,51.9264564514,933.4093627929,31.5931282043,-25.6198635101
13 Nov 2022 14:30:55,51.9264564514,933.4093627929,31.5931282043,-25.6198635101
13 Nov 2022 14:30:56,51.9264564514,933.4093627929,31.5931282043,-25.6198635101
13 Nov 2022 14:30:57,51.9264564514,933.4093627929,31.5931282043,-25.6198635101
13 Nov 2022 14:30:58,51.9264564514,933.4093627929,31.5931282043,-25.6198635101
13 Nov 2022 14:30:59,51.9264564514,933.4093627929,31.5931282043,-25.6198635101
13 Nov 2022 14:31:00,51.9264564514,933.4093627929,31.5931282043,-25.6198635101
13 Nov 2022 14:31:01,51.9264564514,933.4093627929,31.5931282043,-25.6198635101
13 Nov 2022 14:31:02,51.9264564514,933.4093627929,31.5931282043,-25.6198635101
13 Nov 2022 14:31:03,51.9264564514,933.4093627929,31.5931282043,-25.6198635101
13 Nov 2022 14:31:04,51.9264564514,933.4093627929,31.5931282043,-25.6198635101
13 Nov 2022 14:31:05,51.7927627563,933.4105224609,31.5744037628,-29.9275093078
13 Nov 2022 14:31:06,51.7927627563,933.4105224609,31.5744037628,-29.9275093078
13 Nov 2022 14:31:07,51.7927627563,933.4105224609,31.5744037628,-29.9275093078
13 Nov 2022 14:31:08,51.7927627563,933.4105224609,31.5744037628,-29.9275093078
13 Nov 2022 14:31:09,51.7927627563,933.4105224609,31.5744037628,-29.9275093078
13 Nov 2022 14:31:10,51.7927627563,933.4105224609,31.5744037628,-29.9275093078
13 Nov 2022 14:31:11,51.7927627563,933.4105224609,31.5744037628,-29.9275093078
13 Nov 2022 14:31:12,51.7927627563,933.4105224609,31.5744037628,-29.9275093078
13 Nov 2022 14:31:13,51.7927627563,933.4105224609,31.5744037628,-29.9275093078
13 Nov 2022 14:31:14,51.7927627563,933.4105224609,31.5744037628,-29.9275093078
13 Nov 2022 14:31:15,51.7927627563,933.4105224609,31.5744037628,-29.9275093078
13 Nov 2022 14:31:16,51.7927627563,933.4105224609,31.5744037628,-29.9275093078
13 Nov 2022 14:31:17,51.7927627563,933.4105224609,31.5744037628,-29.9275093078
13 Nov 2022 14:31:18,51.7927627563,933.4105224609,31.5744037628,-29.9275093078
13 Nov 2022 14:31:19,52.0228500366,933.3881835937,31.4872894287,-23.2828826904
13 Nov 2022 14:31:20,52.0228500366,933.3881835937,31.4872894287,-23.2828826904
13 Nov 2022 14:31:21,52.0228500366,933.3881835937,31.4872894287,-23.2828826904
13 Nov 2022 14:31:22,52.0228500366,933.3881835937,31.4872894287,-23.2828826904
13 Nov 2022 14:31:23,52.0228500366,933.3881835937,31.4872894287,-23.2828826904
13 Nov 2022 14:31:24,52.0228500366,933.3881835937,31.4872894287,-23.2828826904
13 Nov 2022 14:31:25,52.0228500366,933.3881835937,31.4872894287,-23.2828826904
13 Nov 2022 14:31:26,52.0228500366,933.3881835937,31.4872894287,-23.2828826904
13 Nov 2022 14:31:27,52.0228500366,933.3881835937,31.4872894287,-23.2828826904
13 Nov 2022 14:31:28,52.0228500366,933.3881835937,31.4872894287,-23.2828826904
13 Nov 2022 14:31:29,52.0228500366,933.3881835937,31.4872894287,-23.2828826904
13 Nov 2022 14:31:30,52.0228500366,933.3881835937,31.4872894287,-23.2828826904
13 Nov 2022 14:31:31,52.0228500366,933.3881835937,31.4872894287,-23.2828826904
13 Nov 2022 14:31:32,52.0228500366,933.3881835937,31.4872894287,-23.2828826904
13 Nov 2022 14:31:33,52.0228500366,933.3881835937,31.4872894287,-23.2828826904
13 Nov 2022 14:31:34,52.1483802795,933.3901367187,31.5069065093,-33.9685630798
13 Nov 2022 14:31:35,52.1483802795,933.3901367187,31.5069065093,-33.9685630798
